date,variable,SSP245
2033-12-01,SW2,0.0141208134067482
2034-01-01,SW2,0.0674228016171691
2034-02-01,SW2,-0.00165481975487711
2034-03-01,SW2,-0.021941320601365
2034-04-01,SW2,-0.0859144088229366
2034-05-01,SW2,-0.150809191896098
2034-06-01,SW2,0.0978609640054099
2034-07-01,SW2,0.308533731396292
2034-08-01,SW2,0.259186666128195
2034-09-01,SW2,0.180829709299069
2034-10-01,SW2,0.199910443901306
2034-11-01,SW2,0.173743795664038
2034-12-01,SW2,-0.0503704951473997
2035-01-01,SW2,0.0472594925232019
2035-02-01,SW2,0.0444660240930775
2035-03-01,SW2,0.0115966645472852
2035-04-01,SW2,0.0158721749024453
2035-05-01,SW2,0.0476137868154635
2035-06-01,SW2,0.0457821311567008
2035-07-01,SW2,0.0381077706852511
2035-08-01,SW2,-0.21341234631794
2035-09-01,SW2,-0.130211548210129
2035-10-01,SW2,-0.111700084163814
2035-11-01,SW2,-0.088831237775752
2035-12-01,SW2,-0.18035901557596
2036-01-01,SW2,-0.164621629535652
2036-02-01,SW2,-0.178950096836116
2036-03-01,SW2,-0.181186292774611
2036-04-01,SW2,-0.210430444846273
2036-05-01,SW2,-0.202133552518818
2036-06-01,SW2,-0.210795268561283
2036-07-01,SW2,-0.179226317737186
2036-08-01,SW2,-0.168643799266223
2036-09-01,SW2,-0.219009984494504
2036-10-01,SW2,-0.178620643639322
2036-11-01,SW2,0.159720666058904
2036-12-01,SW2,0.0768703548322624
2037-01-01,SW2,0.106865821458004
2037-02-01,SW2,0.145155086577493
2037-03-01,SW2,0.134664048180582
2037-04-01,SW2,0.13746422635489
2037-05-01,SW2,0.155773751758066
2037-06-01,SW2,0.149043401299395
2037-07-01,SW2,0.166667616255128
2037-08-01,SW2,0.14808118875505
2037-09-01,SW2,0.0744073254168278
2037-10-01,SW2,0.0677322869454702
2037-11-01,SW2,0.148083186693443
2037-12-01,SW2,0.122610275968167
2038-01-01,SW2,-0.0131679839839923
2038-02-01,SW2,0.147929759414642
2038-03-01,SW2,0.00552454073365055
2038-04-01,SW2,-0.0470165067405836
2038-05-01,SW2,-0.072130757255996
2038-06-01,SW2,-0.0450402274028697
2038-07-01,SW2,-0.00195284997781952
2038-08-01,SW2,-0.0400462952765903
2038-09-01,SW2,0.0247288091653852
2038-10-01,SW2,-0.0356791503011037
2038-11-01,SW2,0.0484623688396845
2038-12-01,SW2,-0.0242627446130034
2039-01-01,SW2,0.0897181284075239
2039-02-01,SW2,0.123727859803458
2039-03-01,SW2,-0.0416910559615214
2039-04-01,SW2,-0.111962632686068
2039-05-01,SW2,-0.222893260507343
2039-06-01,SW2,-0.161106576462569
2039-07-01,SW2,-0.220094978579495
2039-08-01,SW2,-0.0192206910356383
2039-09-01,SW2,-0.038866321731472
2039-10-01,SW2,0.0242155898427896
2039-11-01,SW2,-0.0450639203932634
2039-12-01,SW2,-0.00261247550204861
2040-01-01,SW2,-0.0339557096684364
2040-02-01,SW2,-0.0028322559592481
2040-03-01,SW2,-0.0707779692553609
2040-04-01,SW2,0.0164710139587342
2040-05-01,SW2,-0.0021368560578502
2040-06-01,SW2,-0.0020243701683955
2040-07-01,SW2,-0.0660124252171964
2040-08-01,SW2,0.00753223254790475
2040-09-01,SW2,-0.0193413439403801
2040-10-01,SW2,-0.131012016265402
2040-11-01,SW2,-0.185616664156035
2040-12-01,SW2,-0.161653948758753
2041-01-01,SW2,-0.109739268097493
2041-02-01,SW2,-0.0602720369796501
2041-03-01,SW2,-0.0231519811285198
2041-04-01,SW2,-0.0294085074410702
2041-05-01,SW2,-0.00804281056843977
2041-06-01,SW2,0.0346961643988447
2041-07-01,SW2,0.0634724286228247
2041-08-01,SW2,0.0325357837328104
2041-09-01,SW2,-0.102429825228132
2041-10-01,SW2,-0.033676022040532
2041-11-01,SW2,0.297996973530789
2041-12-01,SW2,0.264800688475402
2042-01-01,SW2,0.0006707185136304
2042-02-01,SW2,0.0551577866375484
2042-03-01,SW2,0.0537570803451015
2042-04-01,SW2,0.0538863514246823
2042-05-01,SW2,0.0742734648473633
2042-06-01,SW2,0.168311562850843
2042-07-01,SW2,-0.00197258957383994
2042-08-01,SW2,0.18799292786909
2042-09-01,SW2,-0.178930654066749
2042-10-01,SW2,-0.225923898748151
2042-11-01,SW2,-0.222893260507343
2042-12-01,SW2,-0.205685348425804
2043-01-01,SW2,-0.218707690414234
2043-02-01,SW2,-0.227976977964643
2043-03-01,SW2,-0.214988941303383
2043-04-01,SW2,-0.239797361508976
2043-05-01,SW2,-0.18918034348085
2043-06-01,SW2,-0.179200370389232
2043-07-01,SW2,-0.180685413752578
2043-08-01,SW2,-0.179061459198718
2043-09-01,SW2,-0.178780521871057
2043-10-01,SW2,-0.124863349181589
2043-11-01,SW2,-0.0122044280201048
2043-12-01,SW2,-0.0844429259759817
