x,y,layer,cuts
14.875,20.125,-1.45176184177399,"(-2,0]"
15.125,20.125,-1.60417628288269,"(-2,0]"
15.375,20.125,-1.45923852920532,"(-2,0]"
15.625,20.125,-0.998730719089508,"(-2,0]"
15.875,20.125,-0.843853294849396,"(-2,0]"
16.125,20.125,-0.795719146728516,"(-2,0]"
16.375,20.125,-0.758508622646332,"(-2,0]"
16.625,20.125,-0.764080703258514,"(-2,0]"
16.875,20.125,-0.743842244148254,"(-2,0]"
17.125,20.125,-0.842113614082336,"(-2,0]"
17.375,20.125,-0.878465533256531,"(-2,0]"
17.625,20.125,-0.897654294967651,"(-2,0]"
17.875,20.125,-1.00861477851868,"(-2,0]"
18.125,20.125,-1.26930463314056,"(-2,0]"
18.375,20.125,-1.33858072757721,"(-2,0]"
18.625,20.125,-1.40175235271454,"(-2,0]"
18.875,20.125,-1.43078231811523,"(-2,0]"
19.125,20.125,-1.65503716468811,"(-2,0]"
19.375,20.125,-1.71662902832031,"(-2,0]"
19.625,20.125,-1.75977122783661,"(-2,0]"
19.875,20.125,-1.84841632843018,"(-2,0]"
20.125,20.125,-2.08561563491821,"(-4,-2]"
20.375,20.125,-2.21532464027405,"(-4,-2]"
20.625,20.125,-2.31812357902527,"(-4,-2]"
20.875,20.125,-2.36570811271668,"(-4,-2]"
21.125,20.125,-2.76128053665161,"(-4,-2]"
21.375,20.125,-3.13075160980225,"(-4,-2]"
21.625,20.125,-3.09982419013977,"(-4,-2]"
21.875,20.125,-3.19198822975159,"(-4,-2]"
22.125,20.125,-3.28777551651001,"(-4,-2]"
22.375,20.125,-3.50844740867615,"(-4,-2]"
22.625,20.125,-3.87220311164856,"(-4,-2]"
22.875,20.125,-4.0916223526001,"(-6,-4]"
23.125,20.125,-4.16928815841675,"(-6,-4]"
23.375,20.125,-4.43560600280762,"(-6,-4]"
23.625,20.125,-3.90100717544556,"(-4,-2]"
23.875,20.125,-3.56919026374817,"(-4,-2]"
24.125,20.125,-3.67789196968079,"(-4,-2]"
24.375,20.125,-3.28489065170288,"(-4,-2]"
24.625,20.125,-3.39146852493286,"(-4,-2]"
24.875,20.125,-3.10303807258606,"(-4,-2]"
25.125,20.125,-2.84147000312805,"(-4,-2]"
25.375,20.125,-2.85707259178162,"(-4,-2]"
25.625,20.125,-3.04572987556458,"(-4,-2]"
25.875,20.125,-3.38210105895996,"(-4,-2]"
26.125,20.125,-3.56152367591858,"(-4,-2]"
26.375,20.125,-3.8546621799469,"(-4,-2]"
26.625,20.125,-3.87585997581482,"(-4,-2]"
26.875,20.125,-3.56923341751099,"(-4,-2]"
27.125,20.125,-3.41652941703796,"(-4,-2]"
27.375,20.125,-3.22244048118591,"(-4,-2]"
27.625,20.125,-3.15373659133911,"(-4,-2]"
27.875,20.125,-3.09303998947144,"(-4,-2]"
28.125,20.125,-3.00542569160461,"(-4,-2]"
28.375,20.125,-3.09513378143311,"(-4,-2]"
28.625,20.125,-3.63758611679077,"(-4,-2]"
28.875,20.125,-3.94540739059448,"(-4,-2]"
29.125,20.125,-4.0442066192627,"(-6,-4]"
29.375,20.125,-4.64435768127441,"(-6,-4]"
29.625,20.125,-4.7634072303772,"(-6,-4]"
29.875,20.125,-4.69844388961792,"(-6,-4]"
30.125,20.125,-5.00784826278687,"(-6,-4]"
30.375,20.125,-5.36845541000366,"(-6,-4]"
30.625,20.125,-5.07447862625122,"(-6,-4]"
30.875,20.125,-4.95545244216919,"(-6,-4]"
31.125,20.125,-5.20481729507446,"(-6,-4]"
31.375,20.125,-5.16174221038818,"(-6,-4]"
31.625,20.125,-6.28137731552124,"(-8,-6]"
31.875,20.125,-6.0337986946106,"(-8,-6]"
32.125,20.125,-5.36521100997925,"(-6,-4]"
32.375,20.125,-5.32323789596558,"(-6,-4]"
32.625,20.125,-5.5163950920105,"(-6,-4]"
32.875,20.125,-5.59959125518799,"(-6,-4]"
33.125,20.125,-5.52556324005127,"(-6,-4]"
33.375,20.125,-5.64575099945068,"(-6,-4]"
33.625,20.125,-5.95690822601318,"(-6,-4]"
33.875,20.125,-6.21116209030151,"(-8,-6]"
34.125,20.125,-6.86864233016968,"(-8,-6]"
34.375,20.125,-7.19354677200317,"(-8,-6]"
34.625,20.125,-6.65146589279175,"(-8,-6]"
34.875,20.125,-6.45468997955322,"(-8,-6]"
35.125,20.125,-6.2406964302063,"(-8,-6]"
35.375,20.125,-6.17944049835205,"(-8,-6]"
35.625,20.125,-6.01081705093384,"(-8,-6]"
35.875,20.125,-6.38493585586548,"(-8,-6]"
36.125,20.125,-7.20299291610718,"(-8,-6]"
36.375,20.125,-6.09298706054688,"(-8,-6]"
36.625,20.125,-4.98086547851563,"(-6,-4]"
36.875,20.125,-0.859542489051819,"(-2,0]"
40.375,20.125,-1.74635255336761,"(-2,0]"
40.625,20.125,-2.22346687316895,"(-4,-2]"
40.875,20.125,-2.77805399894714,"(-4,-2]"
41.125,20.125,-4.05508899688721,"(-6,-4]"
41.375,20.125,-5.59923553466797,"(-6,-4]"
41.625,20.125,-7.03144359588623,"(-8,-6]"
41.875,20.125,-7.04898262023926,"(-8,-6]"
42.125,20.125,-7.46491479873657,"(-8,-6]"
42.375,20.125,-8.35309886932373,"(-10,-8]"
42.625,20.125,-9.65310001373291,"(-10,-8]"
42.875,20.125,-10.7401885986328,"(-12,-10]"
43.125,20.125,-11.7074632644653,"(-12,-10]"
43.375,20.125,-12.6862983703613,"(-14,-12]"
43.625,20.125,-13.8059320449829,"(-14,-12]"
43.875,20.125,-14.5537881851196,"(-16,-14]"
44.125,20.125,-14.6026601791382,"(-16,-14]"
44.375,20.125,-15.6220464706421,"(-16,-14]"
44.625,20.125,-18.9106521606445,"(-20,-18]"
44.875,20.125,-23.5792140960693,"(-700,-20]"
45.125,20.125,-21.7487602233887,"(-700,-20]"
45.375,20.125,-15.5162172317505,"(-16,-14]"
45.625,20.125,-12.2562055587769,"(-14,-12]"
45.875,20.125,-9.59679126739502,"(-10,-8]"
46.125,20.125,-9.47008323669434,"(-10,-8]"
46.375,20.125,-14.3661155700684,"(-16,-14]"
46.625,20.125,-19.384838104248,"(-20,-18]"
46.875,20.125,-15.7892284393311,"(-16,-14]"
47.125,20.125,-20.8938484191895,"(-700,-20]"
47.375,20.125,-20.2907295227051,"(-700,-20]"
47.625,20.125,-16.3843765258789,"(-18,-16]"
47.875,20.125,-15.9290590286255,"(-16,-14]"
48.125,20.125,-15.9983930587769,"(-16,-14]"
48.375,20.125,-15.1705026626587,"(-16,-14]"
48.625,20.125,-13.9348297119141,"(-14,-12]"
48.875,20.125,-13.4798460006714,"(-14,-12]"
49.125,20.125,-13.801456451416,"(-14,-12]"
49.375,20.125,-13.9895906448364,"(-14,-12]"
49.625,20.125,-14.2846231460571,"(-16,-14]"
49.875,20.125,-14.2673759460449,"(-16,-14]"
50.125,20.125,-14.3725824356079,"(-16,-14]"
50.375,20.125,-13.9874229431152,"(-14,-12]"
50.625,20.125,-12.9242076873779,"(-14,-12]"
50.875,20.125,-13.6939973831177,"(-14,-12]"
51.125,20.125,-13.7568511962891,"(-14,-12]"
51.375,20.125,-12.7521715164185,"(-14,-12]"
51.625,20.125,-11.4951810836792,"(-12,-10]"
51.875,20.125,-11.3844947814941,"(-12,-10]"
52.125,20.125,-12.1803274154663,"(-14,-12]"
52.375,20.125,-9.15858173370361,"(-10,-8]"
52.625,20.125,-8.3315019607544,"(-10,-8]"
52.875,20.125,-8.88528537750244,"(-10,-8]"
53.125,20.125,-8.95050430297852,"(-10,-8]"
53.375,20.125,-9.85751342773438,"(-10,-8]"
53.625,20.125,-9.9666633605957,"(-10,-8]"
53.875,20.125,-9.53271293640137,"(-10,-8]"
54.125,20.125,-13.2998600006104,"(-14,-12]"
54.375,20.125,-11.493143081665,"(-12,-10]"
54.625,20.125,-12.6450300216675,"(-14,-12]"
54.875,20.125,-11.2439117431641,"(-12,-10]"
55.125,20.125,-12.7152338027954,"(-14,-12]"
55.375,20.125,-13.2634019851685,"(-14,-12]"
55.625,20.125,-18.6381740570068,"(-20,-18]"
55.875,20.125,-15.1945276260376,"(-16,-14]"
56.125,20.125,-14.4383354187012,"(-16,-14]"
56.375,20.125,-342.692779541016,"(-700,-20]"
56.625,20.125,-46.4563980102539,"(-700,-20]"
56.875,20.125,-28.6637859344482,"(-700,-20]"
57.125,20.125,-35.6636390686035,"(-700,-20]"
57.625,20.125,-19.1327285766602,"(-20,-18]"
81.625,20.125,-0.228819221258163,"(-2,0]"
81.875,20.125,-0.38911697268486,"(-2,0]"
82.125,20.125,-0.397520422935486,"(-2,0]"
82.375,20.125,-0.511773526668549,"(-2,0]"
82.625,20.125,-0.73589301109314,"(-2,0]"
82.875,20.125,-0.89849728345871,"(-2,0]"
83.125,20.125,-0.875995516777039,"(-2,0]"
83.375,20.125,-0.997011780738831,"(-2,0]"
83.625,20.125,-1.38781583309174,"(-2,0]"
83.875,20.125,-1.57790744304657,"(-2,0]"
84.125,20.125,-1.54558479785919,"(-2,0]"
84.375,20.125,-1.58845996856689,"(-2,0]"
84.625,20.125,-1.76318800449371,"(-2,0]"
84.875,20.125,-1.89371144771576,"(-2,0]"
85.125,20.125,-1.8240602016449,"(-2,0]"
85.375,20.125,-1.91718208789825,"(-2,0]"
85.625,20.125,-2.25600433349609,"(-4,-2]"
85.875,20.125,-2.38646149635315,"(-4,-2]"
86.125,20.125,-2.21686124801636,"(-4,-2]"
86.375,20.125,-2.13363385200501,"(-4,-2]"
93.125,20.125,-0.0220310185104609,"(-2,0]"
97.375,20.125,0,"(-2,0]"
97.625,20.125,-0.142807886004448,"(-2,0]"
97.875,20.125,-0.158442869782448,"(-2,0]"
98.125,20.125,-0.172628790140152,"(-2,0]"
98.375,20.125,-0.0617529600858688,"(-2,0]"
-14.625,19.875,-0.161951184272766,"(-2,0]"
-14.375,19.875,-0.212889924645424,"(-2,0]"
-14.125,19.875,-0.393906563520432,"(-2,0]"
-13.875,19.875,-0.554667711257935,"(-2,0]"
-13.625,19.875,-0.528264224529266,"(-2,0]"
-13.375,19.875,-0.331086069345474,"(-2,0]"
-13.125,19.875,-0.404599040746689,"(-2,0]"
-12.875,19.875,-0.152974158525467,"(-2,0]"
-12.625,19.875,-0.303548127412796,"(-2,0]"
-12.375,19.875,-0.810370147228241,"(-2,0]"
-12.125,19.875,-0.818908631801605,"(-2,0]"
-11.875,19.875,-0.910046398639679,"(-2,0]"
-11.625,19.875,-0.98107647895813,"(-2,0]"
-11.375,19.875,-1.07194554805756,"(-2,0]"
-11.125,19.875,-1.26973438262939,"(-2,0]"
-10.875,19.875,-1.83990395069122,"(-2,0]"
-10.625,19.875,-1.83826565742493,"(-2,0]"
-10.375,19.875,-1.83387649059296,"(-2,0]"
-10.125,19.875,-1.76571798324585,"(-2,0]"
-9.875,19.875,-1.54417753219605,"(-2,0]"
-9.625,19.875,-1.59899342060089,"(-2,0]"
-9.375,19.875,-1.93099808692932,"(-2,0]"
-9.125,19.875,-1.96505212783813,"(-2,0]"
-8.875,19.875,-1.70164775848389,"(-2,0]"
-8.625,19.875,-1.57662546634674,"(-2,0]"
-8.375,19.875,-1.64853835105896,"(-2,0]"
-8.125,19.875,-1.75733959674835,"(-2,0]"
-7.875,19.875,-2.07204937934876,"(-4,-2]"
-7.625,19.875,-2.25315165519714,"(-4,-2]"
-7.375,19.875,-2.37715649604797,"(-4,-2]"
-7.125,19.875,-2.5649950504303,"(-4,-2]"
-6.875,19.875,-2.81354689598084,"(-4,-2]"
-6.625,19.875,-3.06352519989014,"(-4,-2]"
-6.375,19.875,-3.27250504493713,"(-4,-2]"
-6.125,19.875,-3.47583842277527,"(-4,-2]"
-5.875,19.875,-3.50831842422485,"(-4,-2]"
-5.625,19.875,-3.73893785476685,"(-4,-2]"
-5.375,19.875,-4.08690214157105,"(-6,-4]"
-5.125,19.875,-4.20110416412354,"(-6,-4]"
-4.875,19.875,-4.18541955947876,"(-6,-4]"
-4.625,19.875,-4.67799234390259,"(-6,-4]"
-4.375,19.875,-4.45272827148438,"(-6,-4]"
-4.125,19.875,-4.48914957046509,"(-6,-4]"
-3.875,19.875,-4.57276391983032,"(-6,-4]"
-3.625,19.875,-4.75023412704468,"(-6,-4]"
-3.375,19.875,-4.73863649368286,"(-6,-4]"
-3.125,19.875,-5.0655665397644,"(-6,-4]"
-2.875,19.875,-5.81929159164429,"(-6,-4]"
-2.625,19.875,-5.92016696929932,"(-6,-4]"
-2.375,19.875,-5.99538612365723,"(-6,-4]"
-2.125,19.875,-6.5616192817688,"(-8,-6]"
-1.875,19.875,-6.92645645141602,"(-8,-6]"
-1.625,19.875,-8.81352138519287,"(-10,-8]"
-1.375,19.875,-7.97772693634033,"(-8,-6]"
-1.125,19.875,-9.14583206176758,"(-10,-8]"
-0.875,19.875,-9.21824645996094,"(-10,-8]"
-0.625,19.875,-9.38525581359863,"(-10,-8]"
-0.375,19.875,-8.29650783538818,"(-10,-8]"
-0.125,19.875,-7.34106492996216,"(-8,-6]"
0.125,19.875,-6.4639892578125,"(-8,-6]"
0.375,19.875,-6.26308441162109,"(-8,-6]"
0.625,19.875,-5.24702072143555,"(-6,-4]"
0.875,19.875,-5.49719715118408,"(-6,-4]"
1.125,19.875,-5.4665846824646,"(-6,-4]"
1.375,19.875,-5.7252311706543,"(-6,-4]"
1.625,19.875,-5.61660099029541,"(-6,-4]"
1.875,19.875,-5.73263740539551,"(-6,-4]"
2.125,19.875,-7.03394985198975,"(-8,-6]"
2.375,19.875,-8.83368396759033,"(-10,-8]"
2.625,19.875,-8.78983402252197,"(-10,-8]"
2.875,19.875,-8.13997077941895,"(-10,-8]"
3.125,19.875,-8.530686378479,"(-10,-8]"
3.375,19.875,-8.39506340026856,"(-10,-8]"
3.625,19.875,-8.40606212615967,"(-10,-8]"
3.875,19.875,-8.51207733154297,"(-10,-8]"
4.125,19.875,-8.59177684783936,"(-10,-8]"
4.375,19.875,-8.28867340087891,"(-10,-8]"
4.625,19.875,-8.14632987976074,"(-10,-8]"
4.875,19.875,-7.67455768585205,"(-8,-6]"
5.125,19.875,-7.57883548736572,"(-8,-6]"
5.375,19.875,-6.99048662185669,"(-8,-6]"
5.625,19.875,-7.19408655166626,"(-8,-6]"
5.875,19.875,-6.99893760681152,"(-8,-6]"
6.125,19.875,-6.88816976547241,"(-8,-6]"
6.375,19.875,-7.21810626983643,"(-8,-6]"
6.625,19.875,-6.92675733566284,"(-8,-6]"
6.875,19.875,-6.84710025787354,"(-8,-6]"
7.125,19.875,-6.49617528915405,"(-8,-6]"
7.375,19.875,-6.04545783996582,"(-8,-6]"
7.625,19.875,-6.12526607513428,"(-8,-6]"
7.875,19.875,-6.23786067962647,"(-8,-6]"
8.125,19.875,-6.10544729232788,"(-8,-6]"
8.375,19.875,-5.97490739822388,"(-6,-4]"
8.625,19.875,-5.79092836380005,"(-6,-4]"
8.875,19.875,-5.59953927993774,"(-6,-4]"
9.125,19.875,-4.96689939498901,"(-6,-4]"
9.375,19.875,-4.45702123641968,"(-6,-4]"
9.625,19.875,-4.81320428848267,"(-6,-4]"
9.875,19.875,-4.67199325561523,"(-6,-4]"
10.125,19.875,-5.4951663017273,"(-6,-4]"
10.375,19.875,-5.45434665679932,"(-6,-4]"
10.625,19.875,-5.24083375930786,"(-6,-4]"
10.875,19.875,-5.59667015075684,"(-6,-4]"
11.125,19.875,-6.05254602432251,"(-8,-6]"
11.375,19.875,-5.45720958709717,"(-6,-4]"
11.625,19.875,-5.45156908035278,"(-6,-4]"
11.875,19.875,-5.44972467422485,"(-6,-4]"
12.125,19.875,-5.4777364730835,"(-6,-4]"
12.375,19.875,-5.3278956413269,"(-6,-4]"
12.625,19.875,-4.17398023605347,"(-6,-4]"
12.875,19.875,-3.74020504951477,"(-4,-2]"
13.125,19.875,-3.81360602378845,"(-4,-2]"
13.375,19.875,-3.72475838661194,"(-4,-2]"
13.625,19.875,-2.56645941734314,"(-4,-2]"
13.875,19.875,-2.43709135055542,"(-4,-2]"
14.125,19.875,-2.4911732673645,"(-4,-2]"
14.375,19.875,-2.60234999656677,"(-4,-2]"
14.625,19.875,-2.05710959434509,"(-4,-2]"
14.875,19.875,-1.6836199760437,"(-2,0]"
15.125,19.875,-1.69087195396423,"(-2,0]"
15.375,19.875,-1.55193567276001,"(-2,0]"
15.625,19.875,-1.08803033828735,"(-2,0]"
15.875,19.875,-0.924763679504395,"(-2,0]"
16.125,19.875,-0.894977867603302,"(-2,0]"
16.375,19.875,-0.851908266544342,"(-2,0]"
16.625,19.875,-0.848348498344421,"(-2,0]"
16.875,19.875,-0.817370295524597,"(-2,0]"
17.125,19.875,-0.91716468334198,"(-2,0]"
17.375,19.875,-0.937434375286102,"(-2,0]"
17.625,19.875,-0.959970057010651,"(-2,0]"
17.875,19.875,-1.05723917484283,"(-2,0]"
18.125,19.875,-1.30698525905609,"(-2,0]"
18.375,19.875,-1.41659092903137,"(-2,0]"
18.625,19.875,-1.41884171962738,"(-2,0]"
18.875,19.875,-1.43763637542725,"(-2,0]"
19.125,19.875,-1.64779818058014,"(-2,0]"
19.375,19.875,-1.70252215862274,"(-2,0]"
19.625,19.875,-1.74795532226563,"(-2,0]"
19.875,19.875,-1.8432582616806,"(-2,0]"
20.125,19.875,-2.06807160377502,"(-4,-2]"
20.375,19.875,-2.20065045356751,"(-4,-2]"
20.625,19.875,-2.29546308517456,"(-4,-2]"
20.875,19.875,-2.36585569381714,"(-4,-2]"
21.125,19.875,-2.90830039978027,"(-4,-2]"
21.375,19.875,-3.17942214012146,"(-4,-2]"
21.625,19.875,-3.12541699409485,"(-4,-2]"
21.875,19.875,-3.26680850982666,"(-4,-2]"
22.125,19.875,-3.16187357902527,"(-4,-2]"
22.375,19.875,-3.3396360874176,"(-4,-2]"
22.625,19.875,-3.67495465278626,"(-4,-2]"
22.875,19.875,-4.17897605895996,"(-6,-4]"
23.125,19.875,-3.96669054031372,"(-4,-2]"
23.375,19.875,-4.33408832550049,"(-6,-4]"
23.625,19.875,-3.99101853370667,"(-4,-2]"
23.875,19.875,-3.44722294807434,"(-4,-2]"
24.125,19.875,-3.46664762496948,"(-4,-2]"
24.375,19.875,-3.27435088157654,"(-4,-2]"
24.625,19.875,-2.94719004631043,"(-4,-2]"
24.875,19.875,-2.88613438606262,"(-4,-2]"
25.125,19.875,-2.73955750465393,"(-4,-2]"
25.375,19.875,-2.73523736000061,"(-4,-2]"
25.625,19.875,-2.76624226570129,"(-4,-2]"
25.875,19.875,-2.93734693527222,"(-4,-2]"
26.125,19.875,-3.08397698402405,"(-4,-2]"
26.375,19.875,-3.59754610061646,"(-4,-2]"
26.625,19.875,-3.73121666908264,"(-4,-2]"
26.875,19.875,-3.63436698913574,"(-4,-2]"
27.125,19.875,-3.60286068916321,"(-4,-2]"
27.375,19.875,-3.36869335174561,"(-4,-2]"
27.625,19.875,-3.16597390174866,"(-4,-2]"
27.875,19.875,-3.10937452316284,"(-4,-2]"
28.125,19.875,-3.15546154975891,"(-4,-2]"
28.375,19.875,-3.05263185501099,"(-4,-2]"
28.625,19.875,-3.11055088043213,"(-4,-2]"
28.875,19.875,-3.24131941795349,"(-4,-2]"
29.125,19.875,-3.41622710227966,"(-4,-2]"
29.375,19.875,-3.55491232872009,"(-4,-2]"
29.625,19.875,-3.77705073356628,"(-4,-2]"
29.875,19.875,-4.57345533370972,"(-6,-4]"
30.125,19.875,-4.75856733322144,"(-6,-4]"
30.375,19.875,-4.8733925819397,"(-6,-4]"
30.625,19.875,-4.84175157546997,"(-6,-4]"
30.875,19.875,-4.716383934021,"(-6,-4]"
31.125,19.875,-4.9430742263794,"(-6,-4]"
31.375,19.875,-5.07668352127075,"(-6,-4]"
31.625,19.875,-5.57510662078857,"(-6,-4]"
31.875,19.875,-6.44759845733643,"(-8,-6]"
32.125,19.875,-6.10795068740845,"(-8,-6]"
32.375,19.875,-6.0675745010376,"(-8,-6]"
32.625,19.875,-5.44760036468506,"(-6,-4]"
32.875,19.875,-5.39345455169678,"(-6,-4]"
33.125,19.875,-5.54701042175293,"(-6,-4]"
33.375,19.875,-5.57582759857178,"(-6,-4]"
33.625,19.875,-6.08700799942017,"(-8,-6]"
33.875,19.875,-6.48130702972412,"(-8,-6]"
34.125,19.875,-6.82627058029175,"(-8,-6]"
34.375,19.875,-7.04500818252564,"(-8,-6]"
34.625,19.875,-6.79840993881226,"(-8,-6]"
34.875,19.875,-6.5461916923523,"(-8,-6]"
35.125,19.875,-6.39658546447754,"(-8,-6]"
35.375,19.875,-6.15564203262329,"(-8,-6]"
35.625,19.875,-5.96964454650879,"(-6,-4]"
35.875,19.875,-6.30470275878906,"(-8,-6]"
36.125,19.875,-7.18546342849731,"(-8,-6]"
36.375,19.875,-6.35138177871704,"(-8,-6]"
36.625,19.875,-5.17307949066162,"(-6,-4]"
36.875,19.875,-0.78453528881073,"(-2,0]"
40.625,19.875,-1.45132148265839,"(-2,0]"
40.875,19.875,-1.9550906419754,"(-2,0]"
41.125,19.875,-2.97100400924683,"(-4,-2]"
41.375,19.875,-4.33182191848755,"(-6,-4]"
41.625,19.875,-6.33641958236694,"(-8,-6]"
41.875,19.875,-7.13494443893433,"(-8,-6]"
42.125,19.875,-7.41199016571045,"(-8,-6]"
42.375,19.875,-7.99821662902832,"(-8,-6]"
42.625,19.875,-9.1795482635498,"(-10,-8]"
42.875,19.875,-9.99165153503418,"(-10,-8]"
43.125,19.875,-11.8124742507935,"(-12,-10]"
43.375,19.875,-11.9870777130127,"(-12,-10]"
43.625,19.875,-13.7425708770752,"(-14,-12]"
43.875,19.875,-14.7586555480957,"(-16,-14]"
44.125,19.875,-14.0701484680176,"(-16,-14]"
44.375,19.875,-15.4948968887329,"(-16,-14]"
44.625,19.875,-19.593635559082,"(-20,-18]"
44.875,19.875,-20.5628757476807,"(-700,-20]"
45.125,19.875,-21.5677299499512,"(-700,-20]"
45.375,19.875,-17.6570129394531,"(-18,-16]"
45.625,19.875,-14.5467681884766,"(-16,-14]"
45.875,19.875,-11.5567054748535,"(-12,-10]"
46.125,19.875,-10.4898624420166,"(-12,-10]"
46.375,19.875,-9.21855926513672,"(-10,-8]"
46.625,19.875,-16.1982917785645,"(-18,-16]"
46.875,19.875,-15.9157104492188,"(-16,-14]"
47.125,19.875,-17.2748756408691,"(-18,-16]"
47.375,19.875,-17.8740043640137,"(-18,-16]"
47.625,19.875,-15.6048221588135,"(-16,-14]"
47.875,19.875,-14.2295951843262,"(-16,-14]"
48.125,19.875,-14.3729162216187,"(-16,-14]"
48.375,19.875,-13.8835887908936,"(-14,-12]"
48.625,19.875,-13.5188970565796,"(-14,-12]"
48.875,19.875,-12.9932260513306,"(-14,-12]"
49.125,19.875,-12.9828405380249,"(-14,-12]"
49.375,19.875,-13.1081628799438,"(-14,-12]"
49.625,19.875,-13.3188934326172,"(-14,-12]"
49.875,19.875,-12.931583404541,"(-14,-12]"
50.125,19.875,-13.6145086288452,"(-14,-12]"
50.375,19.875,-12.597222328186,"(-14,-12]"
50.625,19.875,-12.411319732666,"(-14,-12]"
50.875,19.875,-11.9505653381348,"(-12,-10]"
51.125,19.875,-12.2134342193604,"(-14,-12]"
51.375,19.875,-12.6566143035889,"(-14,-12]"
51.625,19.875,-11.7375383377075,"(-12,-10]"
51.875,19.875,-10.5655088424683,"(-12,-10]"
52.125,19.875,-11.7609767913818,"(-12,-10]"
52.375,19.875,-8.98207187652588,"(-10,-8]"
52.625,19.875,-8.51337337493897,"(-10,-8]"
52.875,19.875,-9.85740184783936,"(-10,-8]"
53.125,19.875,-9.84054374694824,"(-10,-8]"
53.375,19.875,-10.2867908477783,"(-12,-10]"
53.625,19.875,-9.79672431945801,"(-10,-8]"
53.875,19.875,-9.86746501922607,"(-10,-8]"
54.125,19.875,-10.4415006637573,"(-12,-10]"
54.375,19.875,-11.0042963027954,"(-12,-10]"
54.625,19.875,-13.9126739501953,"(-14,-12]"
54.875,19.875,-14.3105525970459,"(-16,-14]"
55.125,19.875,-13.0964288711548,"(-14,-12]"
55.375,19.875,-13.1336851119995,"(-14,-12]"
55.625,19.875,-12.226658821106,"(-14,-12]"
55.875,19.875,-16.3815670013428,"(-18,-16]"
56.125,19.875,-16.0770988464355,"(-18,-16]"
56.375,19.875,-30.0254364013672,"(-700,-20]"
56.625,19.875,-48.9067916870117,"(-700,-20]"
57.125,19.875,-43.2195892333984,"(-700,-20]"
57.375,19.875,-21.4327011108398,"(-700,-20]"
81.625,19.875,-0.247523322701454,"(-2,0]"
81.875,19.875,-0.387027502059937,"(-2,0]"
82.125,19.875,-0.39093542098999,"(-2,0]"
82.375,19.875,-0.464279621839523,"(-2,0]"
82.625,19.875,-0.598682284355164,"(-2,0]"
82.875,19.875,-0.702900111675263,"(-2,0]"
83.125,19.875,-0.681301414966583,"(-2,0]"
83.375,19.875,-0.808706879615784,"(-2,0]"
83.625,19.875,-1.18167424201965,"(-2,0]"
83.875,19.875,-1.3613041639328,"(-2,0]"
84.125,19.875,-1.3685337305069,"(-2,0]"
84.375,19.875,-1.48535025119782,"(-2,0]"
84.625,19.875,-1.72739887237549,"(-2,0]"
84.875,19.875,-1.87991786003113,"(-2,0]"
85.125,19.875,-1.84357726573944,"(-2,0]"
85.375,19.875,-1.99265146255493,"(-2,0]"
85.625,19.875,-2.70208644866943,"(-4,-2]"
85.875,19.875,-3.41986322402954,"(-4,-2]"
86.125,19.875,-3.11729598045349,"(-4,-2]"
96.625,19.875,-0.0718477517366409,"(-2,0]"
96.875,19.875,-0.147460877895355,"(-2,0]"
97.125,19.875,-0.147433251142502,"(-2,0]"
97.375,19.875,-0.167840778827667,"(-2,0]"
97.625,19.875,-0.241740718483925,"(-2,0]"
97.875,19.875,-0.168756321072578,"(-2,0]"
98.125,19.875,-0.166461944580078,"(-2,0]"
98.375,19.875,-0.179962858557701,"(-2,0]"
98.625,19.875,-0.269608020782471,"(-2,0]"
98.875,19.875,-0.331432580947876,"(-2,0]"
99.125,19.875,-0.327621668577194,"(-2,0]"
99.375,19.875,-0.183539524674416,"(-2,0]"
-12.375,19.625,-0.198777586221695,"(-2,0]"
-12.125,19.625,-0.343548983335495,"(-2,0]"
-11.875,19.625,-0.432425945997238,"(-2,0]"
-11.625,19.625,-0.550437450408936,"(-2,0]"
-11.375,19.625,-0.758548259735107,"(-2,0]"
-11.125,19.625,-1.05152237415314,"(-2,0]"
-10.875,19.625,-1.55777060985565,"(-2,0]"
-10.625,19.625,-1.71140885353088,"(-2,0]"
-10.375,19.625,-1.72643780708313,"(-2,0]"
-10.125,19.625,-1.6319465637207,"(-2,0]"
-9.875,19.625,-1.42635023593903,"(-2,0]"
-9.625,19.625,-1.43566262722015,"(-2,0]"
-9.375,19.625,-1.88799691200256,"(-2,0]"
-9.125,19.625,-1.9714891910553,"(-2,0]"
-8.875,19.625,-1.7937718629837,"(-2,0]"
-8.625,19.625,-1.61724364757538,"(-2,0]"
-8.375,19.625,-1.57689380645752,"(-2,0]"
-8.125,19.625,-1.72301399707794,"(-2,0]"
-7.875,19.625,-2.05880451202393,"(-4,-2]"
-7.625,19.625,-2.50180506706238,"(-4,-2]"
-7.375,19.625,-2.54100513458252,"(-4,-2]"
-7.125,19.625,-2.68247509002686,"(-4,-2]"
-6.875,19.625,-2.87639021873474,"(-4,-2]"
-6.625,19.625,-3.32444214820862,"(-4,-2]"
-6.375,19.625,-3.59776639938355,"(-4,-2]"
-6.125,19.625,-3.67675280570984,"(-4,-2]"
-5.875,19.625,-3.78272700309753,"(-4,-2]"
-5.625,19.625,-3.86458539962769,"(-4,-2]"
-5.375,19.625,-4.41437911987305,"(-6,-4]"
-5.125,19.625,-4.64766025543213,"(-6,-4]"
-4.875,19.625,-4.67194223403931,"(-6,-4]"
